Date,Price,diff_1
2016-08-26,3.9486,0.013799999999999812
2016-08-29,3.9301,-0.01849999999999996
2016-08-30,3.9559,0.025800000000000267
2016-08-31,3.9659,0.009999999999999787
2016-09-01,3.9648,-0.001100000000000101
2016-09-02,3.9365,-0.02829999999999977
2016-09-05,3.945,0.00849999999999973
2016-09-06,3.9376,-0.007399999999999629
2016-09-07,3.9368,-0.000800000000000356
2016-09-08,3.9351,-0.0017000000000000348
2016-09-09,3.9368,0.0017000000000000348
2016-09-12,3.9465,0.009700000000000042
2016-09-13,3.9447,-0.0017999999999998018
2016-09-14,3.9434,-0.0013000000000000789
2016-09-15,3.9399,-0.0034999999999998366
2016-09-16,3.9382,-0.0017000000000000348
2016-09-19,3.9382,0.0
2016-09-20,3.9365,-0.0017000000000000348
2016-09-21,3.9348,-0.0017000000000000348
2016-09-22,3.9314,-0.0034000000000000696
2016-09-23,3.995,0.0636000000000001
2016-09-26,3.9314,-0.0636000000000001
2016-09-27,3.9614,0.029999999999999805
2016-09-28,3.96,-0.0013999999999998458
2016-09-29,3.9615,0.0015000000000000568
2016-09-30,3.9601,-0.0013999999999998458
2016-10-03,3.965,0.004899999999999682
2016-10-04,3.9619,-0.0030999999999998806
2016-10-05,3.9704,0.008500000000000174
2016-10-06,3.9651,-0.005300000000000082
2016-10-07,3.9704,0.005300000000000082
2016-10-10,3.9729,0.0024999999999999467
2016-10-11,3.9632,-0.009700000000000042
2016-10-12,3.9615,-0.0017000000000000348
2016-10-13,3.9597,-0.0017999999999998018
2016-10-14,3.958,-0.0017000000000000348
2016-10-17,3.98,0.021999999999999797
2016-10-18,3.9585,-0.021500000000000075
2016-10-19,3.9605,0.002000000000000224
2016-10-20,3.9831,0.02259999999999973
2016-10-21,3.9813,-0.0017999999999998018
2016-10-24,3.9779,-0.0034000000000000696
2016-10-25,3.9779,0.0
2016-10-26,3.9689,-0.008999999999999897
2016-10-27,3.97,0.001100000000000101
2016-10-28,3.9759,0.005900000000000016
2016-10-31,3.98,0.0040999999999997705
2016-11-01,3.9671,-0.012900000000000134
2016-11-02,3.9653,-0.0017999999999998018
2016-11-03,3.9671,0.0017999999999998018
2016-11-04,3.965,-0.0020999999999999908
2016-11-07,3.9664,0.00140000000000029
2016-11-08,3.9772,0.010799999999999699
2016-11-09,3.9736,-0.0036000000000000476
2016-11-10,3.9730000000000003,-0.0005999999999994898
2016-11-11,4.0005,0.027499999999999414
2016-11-14,3.9708,-0.029699999999999616
2016-11-15,3.9673,-0.0035000000000002807
2016-11-16,3.9832,0.015900000000000247
2016-11-17,3.9784,-0.0047999999999999154
2016-11-18,3.9731,-0.005300000000000082
2016-11-21,3.99,0.016900000000000137
2016-11-22,4.0357,0.045700000000000074
2016-11-23,3.99,-0.045700000000000074
2016-11-24,4.095,0.10499999999999954
2016-11-25,4.145,0.04999999999999982
2016-11-28,4.2193,0.07430000000000003
2016-11-29,4.263,0.043700000000000294
2016-11-30,4.2805,0.01750000000000007
2016-12-01,4.28,-0.0004999999999997229
2016-12-02,4.2,-0.08000000000000007
2016-12-05,4.3037,0.1036999999999999
2016-12-06,4.315,0.01130000000000031
2016-12-07,4.3037,-0.01130000000000031
2016-12-08,4.3037,0.0
2016-12-09,4.3037,0.0
2016-12-12,4.18,-0.12370000000000037
2016-12-13,4.13,-0.04999999999999982
2016-12-14,4.115,-0.01499999999999968
2016-12-15,4.3037,0.18869999999999987
2016-12-16,4.3037,0.0
2016-12-19,4.3037,0.0
2016-12-20,4.13,-0.1737000000000002
2016-12-21,4.235,0.10500000000000043
2016-12-22,4.3037,0.06869999999999976
2016-12-23,4.325,0.021300000000000097
2016-12-26,4.3037,-0.021300000000000097
2016-12-27,4.3037,0.0
2016-12-28,4.3037,0.0
2016-12-29,4.3037,0.0
2016-12-30,4.3037,0.0
2017-01-02,4.3037,0.0
2017-01-03,4.3037,0.0
2017-01-04,4.2681,-0.03560000000000052
2017-01-05,4.2795,0.011400000000000077
2017-01-06,4.255,-0.024499999999999744
2017-01-09,4.3012,0.0461999999999998
2017-01-10,4.2974,-0.0038000000000000256
2017-01-11,4.2212,-0.07620000000000005
2017-01-12,4.255,0.033800000000000274
2017-01-13,4.255,0.0
2017-01-16,4.27,0.01499999999999968
2017-01-17,4.2974,0.02740000000000009
2017-01-18,4.2917,-0.005700000000000038
2017-01-19,4.3,0.008300000000000196
2017-01-20,4.35,0.04999999999999982
2017-01-23,4.2988,-0.05119999999999969
2017-01-24,4.2862,-0.012599999999999945
2017-01-25,4.292,0.005799999999999805
2017-01-26,4.292,0.0
2017-01-27,4.355,0.06300000000000061
2017-01-30,4.3433,-0.011700000000000266
2017-01-31,4.3615,0.018200000000000216
2017-02-01,4.36,-0.0015000000000000568
2017-02-02,4.385,0.024999999999999467
2017-02-03,4.39,0.004999999999999893
2017-02-06,4.3789,-0.011099999999999888
2017-02-07,4.375,-0.0038999999999997925
2017-02-08,4.456,0.0810000000000004
2017-02-09,4.465,0.008999999999999453
2017-02-10,4.456,-0.008999999999999453
2017-02-13,4.4162,-0.0398000000000005
2017-02-14,4.4122,-0.0039999999999995595
2017-02-15,4.426,0.013799999999999812
2017-02-16,4.465,0.0389999999999997
2017-02-17,4.545,0.08000000000000007
2017-02-20,4.54,-0.004999999999999893
2017-02-21,4.524,-0.016000000000000014
2017-02-22,4.5557,0.03169999999999984
2017-02-23,4.5557,0.0
2017-02-24,4.575,0.019300000000000317
2017-02-27,4.62,0.04499999999999993
2017-02-28,4.7,0.08000000000000007
2017-03-01,4.725,0.024999999999999467
2017-03-02,4.745,0.020000000000000462
2017-03-03,4.725,-0.020000000000000462
2017-03-06,4.7179,-0.00709999999999944
2017-03-07,4.6632,-0.054700000000000415
2017-03-08,4.657,-0.006199999999999761
2017-03-09,4.6529,-0.004100000000000215
2017-03-10,4.6468,-0.006099999999999994
2017-03-13,4.6,-0.046800000000000175
2017-03-14,4.59,-0.009999999999999787
2017-03-15,4.5355,-0.05449999999999999
2017-03-16,4.5438,0.008300000000000196
2017-03-17,4.525,-0.018799999999999706
2017-03-20,4.4910000000000005,-0.03399999999999981
2017-03-21,4.485,-0.006000000000000227
2017-03-22,4.471,-0.014000000000000234
2017-03-23,4.3642,-0.10679999999999978
2017-03-24,4.35,-0.014200000000000657
2017-03-27,4.3631,0.013100000000000556
2017-03-28,4.3591,-0.004000000000000448
2017-03-29,4.3498,-0.009299999999999642
2017-03-30,4.338,-0.011800000000000033
2017-03-31,4.3361,-0.0019000000000000128
2017-04-03,4.3261,-0.009999999999999787
2017-04-04,4.2741,-0.05200000000000049
2017-04-05,4.35,0.07589999999999986
2017-04-06,4.1943,-0.1556999999999995
2017-04-07,4.195,0.000700000000000145
2017-04-10,4.2362,0.0411999999999999
2017-04-11,4.2481,0.0118999999999998
2017-04-12,4.2381,-0.009999999999999787
2017-04-13,4.2264,-0.011700000000000266
2017-04-14,4.215,-0.011400000000000077
2017-04-17,4.2226,0.007600000000000051
2017-04-18,4.2207,-0.0019000000000000128
2017-04-19,4.1925,-0.028200000000000003
2017-04-20,4.1181,-0.0743999999999998
2017-04-21,4.155,0.036900000000000155
2017-04-24,4.149,-0.006000000000000227
2017-04-25,4.2,0.051000000000000156
2017-04-26,4.22,0.019999999999999574
2017-04-27,4.215,-0.004999999999999893
2017-04-28,4.2188,0.0038000000000000256
2017-05-01,4.225,0.006199999999999761
2017-05-02,4.2,-0.024999999999999467
2017-05-03,4.1981,-0.0019000000000000128
2017-05-04,4.205,0.006899999999999906
2017-05-05,4.23,0.025000000000000355
2017-05-08,4.2014,-0.028600000000000847
2017-05-09,4.2001,-0.0012999999999996348
2017-05-10,4.245,0.04490000000000016
2017-05-11,4.23,-0.01499999999999968
2017-05-12,4.255,0.024999999999999467
2017-05-15,4.3125,0.05750000000000011
2017-05-16,4.2001,-0.11240000000000006
2017-05-17,4.345,0.1448999999999998
2017-05-18,4.3518,0.006800000000000139
2017-05-19,4.3655,0.013700000000000045
2017-05-22,4.3655,0.0
2017-05-23,4.3617,-0.0038000000000000256
2017-05-24,4.3597,-0.0019999999999997797
2017-05-25,4.3561,-0.0036000000000004917
2017-05-26,4.3,-0.05609999999999982
2017-05-29,4.28,-0.019999999999999574
2017-05-30,4.3011,0.021099999999999675
2017-05-31,4.3269,0.025800000000000267
2017-06-01,4.3171,-0.009800000000000253
2017-06-02,4.3164,-0.000700000000000145
2017-06-05,4.3205,0.004100000000000215
2017-06-06,4.345,0.024499999999999744
2017-06-07,4.3701,0.025100000000000122
2017-06-08,4.3735,0.0034000000000000696
2017-06-09,4.385,0.011499999999999844
2017-06-12,4.396,0.01100000000000012
2017-06-13,4.3854,-0.010600000000000165
2017-06-14,4.3919999999999995,0.006599999999999717
2017-06-15,4.3919999999999995,0.0
2017-06-16,4.388,-0.0039999999999995595
2017-06-19,4.3998,0.011800000000000033
2017-06-20,4.3959,-0.0038999999999997925
2017-06-21,4.43,0.034099999999999575
2017-06-22,4.394,-0.03599999999999959
2017-06-23,4.39,-0.004000000000000448
2017-06-26,4.3861,-0.0038999999999997925
2017-06-27,4.3857,-0.00039999999999995595
2017-06-28,4.436,0.05030000000000001
2017-06-29,4.4284,-0.007600000000000051
2017-06-30,4.399,-0.02939999999999987
2017-07-03,4.3575,-0.04150000000000009
2017-07-04,4.355,-0.0024999999999995026
2017-07-05,4.3982,0.04319999999999968
2017-07-06,4.3844,-0.013799999999999812
2017-07-07,4.3805,-0.0039000000000006807
2017-07-10,4.379,-0.0015000000000000568
2017-07-11,4.3886,0.009600000000000719
2017-07-12,4.386,-0.0026000000000001577
2017-07-13,4.4025,0.016499999999999737
2017-07-14,4.3826,-0.019899999999999807
2017-07-17,4.398,0.015399999999999636
2017-07-18,4.3805,-0.01750000000000007
2017-07-19,4.406000000000001,0.025500000000000966
2017-07-20,4.416,0.009999999999999787
2017-07-21,4.425,0.008999999999999453
2017-07-24,4.4087,-0.016300000000000203
2017-07-25,4.4047,-0.0039999999999995595
2017-07-26,4.3987,-0.006000000000000227
2017-07-27,4.388,-0.010699999999999932
2017-07-28,4.3685,-0.01949999999999985
2017-07-31,4.385,0.016499999999999737
2017-08-01,4.3511,-0.03390000000000004
2017-08-02,4.3491,-0.0019999999999997797
2017-08-03,4.401,0.051899999999999835
2017-08-04,4.401,0.0
2017-08-07,4.397,-0.0039999999999995595
2017-08-08,4.4110000000000005,0.014000000000000234
2017-08-09,4.4136,0.0025999999999992696
2017-08-10,4.415,0.00140000000000029
2017-08-11,4.44,0.025000000000000355
2017-08-14,4.4110000000000005,-0.028999999999999915
2017-08-15,4.46,0.04899999999999949
2017-08-16,4.4110000000000005,-0.04899999999999949
2017-08-17,4.4165,0.005499999999999616
2017-08-18,4.4165,0.0
2017-08-21,4.4235,0.006999999999999673
2017-08-22,4.4235,0.0
2017-08-23,4.441,0.01750000000000007
2017-08-24,4.441,0.0
2017-08-25,4.42,-0.020999999999999908
2017-08-28,4.43,0.009999999999999787
2017-08-29,4.423,-0.006999999999999673
2017-08-30,4.4239999999999995,0.0009999999999994458
2017-08-31,4.4239999999999995,0.0
2017-09-01,4.4375,0.013500000000000512
2017-09-04,4.43,-0.007500000000000284
2017-09-05,4.4147,-0.01529999999999987
2017-09-06,4.4417,0.027000000000000135
2017-09-07,4.4110000000000005,-0.030699999999999505
2017-09-08,4.405,-0.006000000000000227
2017-09-11,4.428,0.022999999999999687
2017-09-12,4.4232,-0.0048000000000003595
2017-09-13,4.4285,0.005300000000000082
2017-09-14,4.419,-0.009500000000000064
2017-09-15,4.421,0.002000000000000668
2017-09-18,4.417,-0.004000000000000448
2017-09-19,4.4337,0.01670000000000016
2017-09-20,4.416,-0.017699999999999605
2017-09-21,4.435,0.01899999999999924
2017-09-22,4.401,-0.03399999999999981
2017-09-25,4.4030000000000005,0.002000000000000668
2017-09-26,4.401,-0.002000000000000668
2017-09-27,4.4,-0.0009999999999994458
2017-09-28,4.4,0.0
2017-09-29,4.395,-0.005000000000000782
2017-10-02,4.407,0.012000000000000455
2017-10-03,4.3964,-0.010600000000000165
2017-10-04,4.4030000000000005,0.006600000000000605
2017-10-05,4.4030000000000005,0.0
2017-10-06,4.381,-0.02200000000000024
2017-10-09,4.409,0.02799999999999958
2017-10-10,4.379,-0.03000000000000025
2017-10-11,4.388,0.009000000000000341
2017-10-12,4.3868,-0.0011999999999998678
2017-10-13,4.3855,-0.0012999999999996348
2017-10-16,4.3938,0.008299999999999308
2017-10-17,4.4030000000000005,0.009200000000000763
2017-10-18,4.4125,0.009499999999999176
2017-10-19,4.4125,0.0
2017-10-20,4.4025,-0.009999999999999787
2017-10-23,4.3685,-0.03399999999999981
2017-10-24,4.4075,0.0389999999999997
2017-10-25,4.377,-0.03049999999999997
2017-10-26,4.405,0.02800000000000047
2017-10-27,4.4075,0.0024999999999995026
2017-10-30,4.4125,0.004999999999999893
2017-10-31,4.4125,0.0
2017-11-01,4.4162,0.0037000000000002586
2017-11-02,4.4175,0.001300000000000523
2017-11-03,4.42,0.0024999999999995026
2017-11-06,4.42,0.0
2017-11-07,4.4085,-0.011499999999999844
2017-11-08,4.4325,0.02400000000000002
2017-11-09,4.4105,-0.02200000000000024
2017-11-10,4.4538,0.04330000000000034
2017-11-13,4.4538,0.0
2017-11-14,4.485,0.031200000000000117
2017-11-15,4.535,0.04999999999999982
2017-11-16,4.565,0.03000000000000025
2017-11-17,4.5725,0.007499999999999396
2017-11-20,4.593,0.020500000000000185
2017-11-21,4.62,0.027000000000000135
2017-11-22,4.6238,0.0038000000000000256
2017-11-23,4.64,0.016199999999999548
2017-11-24,4.63,-0.009999999999999787
2017-11-27,4.64,0.009999999999999787
2017-11-28,4.6277,-0.012299999999999756
2017-11-29,4.63,0.0022999999999999687
2017-11-30,4.545,-0.08499999999999996
2017-12-01,4.485,-0.05999999999999961
2017-12-04,4.453,-0.03200000000000003
2017-12-05,4.461,0.008000000000000007
2017-12-06,4.4607,-0.000300000000000189
2017-12-07,4.4607,0.0
2017-12-08,4.505,0.044299999999999784
2017-12-11,4.505,0.0
2017-12-12,4.4607,-0.044299999999999784
2017-12-13,4.4607,0.0
2017-12-14,4.5293,0.0686
2017-12-15,4.5319,0.0026000000000001577
2017-12-18,4.5343,0.0023999999999997357
2017-12-19,4.5343,0.0
2017-12-20,4.51,-0.02430000000000021
2017-12-21,4.5319,0.021900000000000475
2017-12-22,4.5319,0.0
2017-12-25,4.5319,0.0
2017-12-26,4.5319,0.0
2017-12-27,4.5319,0.0
2017-12-28,4.5369,0.004999999999999893
2017-12-29,4.5378,0.0008999999999996788
2018-01-01,4.5378,0.0
2018-01-02,4.5408,0.0030000000000001137
2018-01-03,4.5419,0.001100000000000101
2018-01-04,4.5469,0.004999999999999893
2018-01-05,4.5469,0.0
2018-01-08,4.5469,0.0
2018-01-09,4.5587,0.011800000000000033
2018-01-10,4.5349,-0.0237999999999996
2018-01-11,4.555,0.02009999999999934
2018-01-12,4.5122,-0.04279999999999973
2018-01-15,4.5225,0.010299999999999976
2018-01-16,4.5375,0.01499999999999968
2018-01-17,4.5475,0.010000000000000675
2018-01-18,4.5525,0.004999999999999893
2018-01-19,4.552,-0.0005000000000006111
2018-01-22,4.552,0.0
2018-01-23,4.539,-0.0129999999999999
2018-01-24,4.5525,0.013500000000000512
2018-01-25,4.55,-0.002500000000000391
2018-01-26,4.5207,-0.029300000000000104
2018-01-29,4.51,-0.010699999999999932
2018-01-30,4.5118,0.0018000000000002458
2018-01-31,4.5025,-0.009299999999999642
2018-02-01,4.51,0.007499999999999396
2018-02-02,4.4915,-0.018499999999999517
2018-02-05,4.4784,-0.013100000000000556
2018-02-06,4.4782,-0.00019999999999953388
2018-02-07,4.4314,-0.046800000000000175
2018-02-08,4.4325,0.001100000000000101
2018-02-09,4.4683,0.035800000000000054
2018-02-12,4.4925,0.024199999999999555
2018-02-13,4.4599,-0.03259999999999952
2018-02-14,4.47,0.010099999999999554
2018-02-15,4.4616,-0.008399999999999963
2018-02-16,4.5275,0.06590000000000007
2018-02-19,4.4625,-0.0649999999999995
2018-02-20,4.4596,-0.0029000000000003467
2018-02-21,4.4556,-0.004000000000000448
2018-02-22,4.4659,0.010300000000000864
2018-02-23,4.485,0.019099999999999895
2018-02-26,4.465,-0.020000000000000462
2018-02-27,4.4825,0.01750000000000007
2018-02-28,4.4825,0.0
2018-03-01,4.462,-0.020500000000000185
2018-03-02,4.465,0.0030000000000001137
2018-03-05,4.453,-0.011999999999999567
2018-03-06,4.45,-0.0030000000000001137
2018-03-07,4.45,0.0
2018-03-08,4.4475,-0.002500000000000391
2018-03-09,4.448,0.0005000000000006111
2018-03-12,4.4325,-0.015500000000000291
2018-03-13,4.4243,-0.00820000000000043
2018-03-14,4.42,-0.0042999999999997485
2018-03-15,4.4175,-0.0024999999999995026
2018-03-16,4.4188,0.0012999999999996348
2018-03-19,4.4576,0.03880000000000017
2018-03-20,4.4157,-0.04190000000000005
2018-03-21,4.4185,0.0027999999999996916
2018-03-22,4.418,-0.0004999999999997229
2018-03-23,4.4112,-0.006800000000000139
2018-03-26,4.4168,0.005600000000000271
2018-03-27,4.4168,0.0
2018-03-28,4.4205,0.0036999999999993705
2018-03-29,4.4205,0.0
2018-03-30,4.4205,0.0
2018-04-02,4.4205,0.0
2018-04-03,4.4218,0.001300000000000523
2018-04-04,4.4268,0.004999999999999893
2018-04-05,4.4525,0.025699999999999612
2018-04-06,4.4525,0.0
2018-04-09,4.4445,-0.008000000000000007
2018-04-10,4.4409,-0.0035999999999996035
2018-04-11,4.44,-0.0008999999999996788
2018-04-12,4.444,0.0039999999999995595
2018-04-13,4.444,0.0
2018-04-16,4.4415,-0.002500000000000391
2018-04-17,4.4467,0.0052000000000003155
2018-04-18,4.4475,0.0007999999999999119
2018-04-19,4.45,0.002500000000000391
2018-04-20,4.445,-0.004999999999999893
2018-04-23,4.45,0.004999999999999893
2018-04-24,4.4512,0.0011999999999998678
2018-04-25,4.452,0.0007999999999999119
2018-04-26,4.4675,0.015500000000000291
2018-04-27,4.4875,0.019999999999999574
2018-04-30,4.5,0.012500000000000178
2018-05-01,4.5,0.0
2018-05-02,4.5125,0.012500000000000178
2018-05-03,4.495,-0.01750000000000007
2018-05-04,4.4975,0.0024999999999995026
2018-05-07,4.505,0.007500000000000284
2018-05-08,4.51,0.004999999999999893
2018-05-09,4.5381,0.028100000000000236
2018-05-10,4.545,0.006899999999999906
2018-05-11,4.5412,-0.0038000000000000256
2018-05-14,4.5405,-0.000700000000000145
2018-05-15,4.5812,0.04070000000000018
2018-05-16,4.6025,0.021300000000000097
2018-05-17,4.6315,0.028999999999999915
2018-05-18,4.625,-0.00649999999999995
2018-05-21,4.6425,0.01750000000000007
2018-05-22,4.65,0.007500000000000284
2018-05-23,4.655,0.004999999999999893
2018-05-24,4.655,0.0
2018-05-25,4.655,0.0
2018-05-28,4.665,0.009999999999999787
2018-05-29,4.6863,0.021300000000000097
2018-05-30,4.695,0.008700000000000152
2018-05-31,4.7273,0.03229999999999933
2018-06-01,4.7416,0.014300000000000423
2018-06-04,4.7025,-0.03910000000000036
2018-06-05,4.75,0.04750000000000032
2018-06-06,4.71,-0.040000000000000036
2018-06-07,4.7054,-0.0045999999999999375
2018-06-08,4.7245,0.019099999999999895
2018-06-11,4.7145,-0.009999999999999787
2018-06-12,4.71,-0.0045000000000001705
2018-06-13,4.705,-0.004999999999999893
2018-06-14,4.725,0.019999999999999574
2018-06-15,4.7058,-0.019199999999999662
2018-06-18,4.7004,-0.005399999999999849
2018-06-19,4.715,0.014599999999999724
2018-06-20,4.74,0.025000000000000355
2018-06-21,4.74,0.0
2018-06-22,4.79,0.04999999999999982
2018-06-25,4.8,0.009999999999999787
2018-06-26,4.785,-0.01499999999999968
2018-06-27,4.7825,-0.002500000000000391
2018-06-28,4.7762,-0.006299999999999528
2018-06-29,4.7893,0.013099999999999667
2018-07-02,4.7825,-0.006800000000000139
2018-07-03,4.8149,0.032399999999999984
2018-07-04,4.8,-0.014899999999999913
2018-07-05,4.7911,-0.008899999999999686
2018-07-06,4.83,0.038899999999999935
2018-07-09,4.8018,-0.028200000000000003
2018-07-10,4.7835,-0.018299999999999983
2018-07-11,4.7637,-0.01980000000000004
2018-07-12,4.7859,0.022199999999999775
2018-07-13,4.805,0.019099999999999895
2018-07-16,4.79,-0.01499999999999968
2018-07-17,4.8025,0.012500000000000178
2018-07-18,4.8,-0.002500000000000391
2018-07-19,4.8,0.0
2018-07-20,4.795,-0.004999999999999893
2018-07-23,4.8078,0.012800000000000367
2018-07-24,4.74,-0.06780000000000008
2018-07-25,4.7416,0.0015999999999998238
2018-07-26,4.7354,-0.006199999999999761
2018-07-27,4.72,-0.015400000000000524
2018-07-30,4.7279,0.00790000000000024
2018-07-31,4.725,-0.0029000000000003467
2018-08-01,4.7993,0.07430000000000003
2018-08-02,4.7317,-0.06759999999999966
2018-08-03,4.7202,-0.011499999999999844
2018-08-06,4.725,0.004799999999999471
2018-08-07,4.787,0.06200000000000028
2018-08-08,4.81,0.022999999999999687
2018-08-09,4.8,-0.009999999999999787
2018-08-10,4.7271,-0.07289999999999974
2018-08-13,4.735,0.00790000000000024
2018-08-14,4.825,0.08999999999999986
2018-08-15,4.865,0.040000000000000036
2018-08-16,4.88,0.01499999999999968
2018-08-17,4.7425,-0.13750000000000018
2018-08-20,4.825,0.08250000000000046
2018-08-21,4.86,0.03500000000000014
2018-08-22,4.7425,-0.1175000000000006
2018-08-23,4.86,0.1175000000000006
2018-08-24,4.7348,-0.12520000000000042
2018-08-27,4.7326,-0.002200000000000202
2018-08-28,4.7325,-9.999999999976694e-05
2018-08-29,4.7375,0.004999999999999893
2018-08-30,4.7325,-0.004999999999999893
2018-08-31,4.7375,0.004999999999999893
2018-09-03,4.7376,9.999999999976694e-05
2018-09-04,4.7365,-0.0010999999999992127
2018-09-05,4.7291,-0.007400000000000517
2018-09-06,4.738,0.008900000000000574
2018-09-07,4.7438,0.005799999999999805
2018-09-10,4.7838,0.040000000000000036
2018-09-11,4.7562,-0.027600000000000513
2018-09-12,4.7651,0.008900000000000574
2018-09-13,4.7637,-0.00140000000000029
2018-09-14,4.7512,-0.012500000000000178
2018-09-17,4.8063,0.05510000000000037
2018-09-18,4.777,-0.029300000000000104
2018-09-19,4.8425,0.06550000000000011
2018-09-20,4.8463,0.0038000000000000256
2018-09-21,4.7462,-0.1001000000000003
2018-09-24,4.94,0.19380000000000042
2018-09-25,4.8473,-0.09270000000000067
2018-09-26,4.7773,-0.0699999999999994
2018-09-27,4.8565,0.07919999999999927
2018-09-28,4.7775,-0.07899999999999974
2018-10-01,4.7776,9.999999999976694e-05
2018-10-02,4.7893,0.011700000000000266
2018-10-03,4.7889,-0.00039999999999995595
2018-10-04,4.96,0.17110000000000003
2018-10-05,4.8723,-0.08769999999999989
2018-10-08,4.7993,-0.0730000000000004
2018-10-09,4.7994,0.00010000000000065512
2018-10-10,4.8014,0.0019999999999997797
2018-10-11,4.8025,0.001100000000000101
2018-10-12,4.92,0.11749999999999972
2018-10-15,4.8449,-0.07509999999999994
2018-10-16,4.8321,-0.012800000000000367
2018-10-17,4.8326,0.0005000000000006111
2018-10-18,4.8322,-0.00039999999999995595
2018-10-19,4.84,0.007799999999999585
2018-10-22,4.845,0.004999999999999893
2018-10-23,4.834,-0.01100000000000012
2018-10-24,4.8269,-0.00709999999999944
2018-10-25,4.855,0.028100000000000236
2018-10-26,4.8382,-0.016800000000000814
2018-10-29,4.8175,-0.02069999999999972
2018-10-30,4.96,0.14250000000000007
2018-10-31,4.8284,-0.13159999999999972
2018-11-01,4.85,0.021599999999999397
2018-11-02,4.8201,-0.029899999999999594
2018-11-05,4.8202,9.999999999976694e-05
2018-11-06,4.8649,0.04469999999999974
2018-11-07,4.8532,-0.011699999999999378
2018-11-08,4.8778,0.02459999999999951
2018-11-09,4.8599,-0.017900000000000027
2018-11-12,4.8125,-0.047399999999999665
2018-11-13,4.8661,0.053600000000000314
2018-11-14,4.9322,0.0660999999999996
2018-11-15,4.8553,-0.07690000000000019
2018-11-16,4.8235,-0.031799999999999606
2018-11-19,4.862,0.03849999999999998
2018-11-20,4.8664,0.004399999999999515
2018-11-21,4.8491,-0.01729999999999965
2018-11-22,4.845,-0.004100000000000215
2018-11-23,4.8513,0.006300000000000416
2018-11-26,4.8906,0.03929999999999989
2018-11-27,4.872,-0.018600000000000172
2018-11-28,4.965,0.09299999999999997
2018-11-29,4.8617,-0.10329999999999995
2018-11-30,4.9036,0.04190000000000005
2018-12-03,4.8951,-0.00849999999999973
2018-12-04,4.8305,-0.06460000000000043
2018-12-05,4.8328,0.0022999999999999687
2018-12-06,4.99,0.15720000000000045
2018-12-07,4.9656,-0.024399999999999977
2018-12-10,4.94,-0.025599999999999845
2018-12-11,4.8369,-0.10310000000000041
2018-12-12,4.9109,0.07399999999999984
2018-12-13,4.98,0.0691000000000006
2018-12-14,4.8918,-0.0882000000000005
2018-12-17,4.8639,-0.027899999999999814
2018-12-18,4.9012,0.03730000000000011
2018-12-19,4.8325,-0.06870000000000065
2018-12-20,4.825,-0.007499999999999396
2018-12-21,4.825,0.0
2018-12-24,4.825,0.0
2018-12-25,4.8761,0.05109999999999992
2018-12-26,4.86,-0.01609999999999978
2018-12-27,4.8982,0.03819999999999979
2018-12-28,4.825,-0.07319999999999993
2018-12-31,4.825,0.0
2019-01-01,4.8761,0.05109999999999992
2019-01-02,4.8566,-0.01949999999999985
2019-01-03,4.8774,0.020799999999999486
2019-01-04,4.9038,0.026400000000000645
2019-01-07,4.9169,0.013099999999999667
2019-01-08,4.8754,-0.04150000000000009
2019-01-09,4.8793,0.0038999999999997925
2019-01-10,4.8525,-0.026799999999999713
2019-01-11,4.904,0.05149999999999988
2019-01-14,4.9036,-0.00039999999999995595
2019-01-15,4.8954,-0.008199999999999541
2019-01-16,4.9105,0.015099999999999447
2019-01-17,4.9025,-0.008000000000000007
2019-01-18,4.915,0.012500000000000178
2019-01-21,4.9112,-0.0038000000000000256
2019-01-22,4.9405,0.029300000000000104
2019-01-23,4.9269,-0.013600000000000279
2019-01-24,4.9841,0.05719999999999992
2019-01-25,4.9935,0.009400000000000297
2019-01-28,5.002,0.00849999999999973
2019-01-29,4.9612,-0.04079999999999995
2019-01-30,4.9641,0.0029000000000003467
2019-01-31,4.965,0.0008999999999996788
2019-02-01,4.9604,-0.0045999999999999375
2019-02-04,4.9763,0.015900000000000247
2019-02-05,4.9551,-0.02120000000000033
2019-02-06,4.9726,0.01750000000000007
2019-02-07,5.1774,0.20479999999999965
2019-02-08,5.14,-0.03739999999999988
2019-02-11,5.105,-0.034999999999999254
2019-02-12,5.26,0.15499999999999936
2019-02-13,5.0051,-0.2549000000000001
2019-02-14,5.1817,0.17660000000000053
2019-02-15,5.005,-0.1767000000000003
2019-02-18,5.0977,0.09269999999999978
2019-02-19,5.0977,0.0
2019-02-20,5.0976,-9.999999999976694e-05
2019-02-21,5.28,0.18240000000000034
2019-02-22,5.295,0.01499999999999968
2019-02-25,5.35,0.054999999999999716
2019-02-26,5.52,0.16999999999999993
2019-02-27,5.4,-0.11999999999999922
2019-02-28,5.5275,0.1274999999999995
2019-03-01,5.525,-0.0024999999999995026
2019-03-04,5.5277,0.0026999999999999247
2019-03-05,5.5102,-0.01750000000000007
2019-03-06,5.52,0.009799999999999365
2019-03-07,5.5502,0.03020000000000067
2019-03-08,5.5,-0.050200000000000244
2019-03-11,5.6375,0.13750000000000018
2019-03-12,5.5225,-0.11500000000000021
2019-03-13,5.575,0.05250000000000021
2019-03-14,5.571000000000001,-0.0039999999999995595
2019-03-15,5.63,0.058999999999999275
2019-03-18,5.375,-0.2549999999999999
2019-03-19,5.3928,0.01780000000000026
2019-03-20,5.2367,-0.15610000000000035
